"country","scenario","sex","age","disease","risk","variable","tmrel","increment","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Female","65-69","Liver cancer due to alcohol use","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.103","1.103","1.103","1.103","1.103"
0,0,"Female","65-69","Liver cancer due to alcohol use","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.334","1.334","1.334","1.334","1.334"
0,0,"Male","65-69","Gallbladder and biliary tract cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.155","1.155","1.155","1.155","1.155"
0,0,"Male","65-69","Gallbladder and biliary tract cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.033","1.033","1.033","1.033","1.033"
0,0,"Male","65-69","Gallbladder and biliary tract cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.281","1.281","1.281","1.281","1.281"
0,0,"Female","65-69","Gallbladder and biliary tract cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.344","1.344","1.344","1.344","1.344"
0,0,"Female","65-69","Gallbladder and biliary tract cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.223","1.223","1.223","1.223","1.223"
0,0,"Female","65-69","Gallbladder and biliary tract cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.477","1.477","1.477","1.477","1.477"
0,0,"Male","65-69","Pancreatic cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.071","1.071","1.071","1.071","1.071"
0,0,"Male","65-69","Pancreatic cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","0.999","0.999","0.999","0.999","0.999"
0,0,"Male","65-69","Pancreatic cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.153","1.153","1.153","1.153","1.153"
0,0,"Female","65-69","Pancreatic cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.092","1.092","1.092","1.092","1.092"
0,0,"Female","65-69","Pancreatic cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.037","1.037","1.037","1.037","1.037"
0,0,"Female","65-69","Pancreatic cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.144","1.144","1.144","1.144","1.144"
0,0,"Male","65-69","Breast cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Male","65-69","Breast cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Male","65-69","Breast cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Female","65-69","Breast cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.089","1.089","1.089","1.089","1.089"
0,0,"Female","65-69","Breast cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.037","1.037","1.037","1.037","1.037"
0,0,"Female","65-69","Breast cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.14","1.14","1.14","1.14","1.14"
0,0,"Male","65-69","Uterine cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Male","65-69","Uterine cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Male","65-69","Uterine cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Female","65-69","Uterine cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.613","1.613","1.613","1.613","1.613"
0,0,"Female","65-69","Uterine cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.543","1.543","1.543","1.543","1.543"
0,0,"Female","65-69","Uterine cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.681","1.681","1.681","1.681","1.681"
0,0,"Male","65-69","Ovarian cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Male","65-69","Ovarian cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Male","65-69","Ovarian cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1","1","1","1","1"
0,0,"Female","65-69","Ovarian cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.038","1.038","1.038","1.038","1.038"
0,0,"Female","65-69","Ovarian cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","0.999","0.999","0.999","0.999","0.999"
0,0,"Female","65-69","Ovarian cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.077","1.077","1.077","1.077","1.077"
0,0,"Male","65-69","Kidney cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.24","1.24","1.24","1.24","1.24"
0,0,"Male","65-69","Kidney cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.171","1.171","1.171","1.171","1.171"
0,0,"Male","65-69","Kidney cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.313","1.313","1.313","1.313","1.313"
0,0,"Female","65-69","Kidney cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.32","1.32","1.32","1.32","1.32"
0,0,"Female","65-69","Kidney cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.254","1.254","1.254","1.254","1.254"
0,0,"Female","65-69","Kidney cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.394","1.394","1.394","1.394","1.394"
0,0,"Male","65-69","Thyroid cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.221","1.221","1.221","1.221","1.221"
0,0,"Male","65-69","Thyroid cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.068","1.068","1.068","1.068","1.068"
0,0,"Male","65-69","Thyroid cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.381","1.381","1.381","1.381","1.381"
0,0,"Female","65-69","Thyroid cancer","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.136","1.136","1.136","1.136","1.136"
0,0,"Female","65-69","Thyroid cancer","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.094","1.094","1.094","1.094","1.094"
0,0,"Female","65-69","Thyroid cancer","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.178","1.178","1.178","1.178","1.178"
0,0,"Male","65-69","Multiple myeloma","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.089","1.089","1.089","1.089","1.089"
0,0,"Male","65-69","Multiple myeloma","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.027","1.027","1.027","1.027","1.027"
0,0,"Male","65-69","Multiple myeloma","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.153","1.153","1.153","1.153","1.153"
0,0,"Female","65-69","Multiple myeloma","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.092","1.092","1.092","1.092","1.092"
0,0,"Female","65-69","Multiple myeloma","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.034","1.034","1.034","1.034","1.034"
0,0,"Female","65-69","Multiple myeloma","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.157","1.157","1.157","1.157","1.157"
0,0,"Male","65-69","Acute lymphoid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.086","1.086","1.086","1.086","1.086"
0,0,"Male","65-69","Acute lymphoid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.053","1.053","1.053","1.053","1.053"
0,0,"Male","65-69","Acute lymphoid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.119","1.119","1.119","1.119","1.119"
0,0,"Female","65-69","Acute lymphoid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.131","1.131","1.131","1.131","1.131"
0,0,"Female","65-69","Acute lymphoid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.061","1.061","1.061","1.061","1.061"
0,0,"Female","65-69","Acute lymphoid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.208","1.208","1.208","1.208","1.208"
0,0,"Male","65-69","Chronic lymphoid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.086","1.086","1.086","1.086","1.086"
0,0,"Male","65-69","Chronic lymphoid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.053","1.053","1.053","1.053","1.053"
0,0,"Male","65-69","Chronic lymphoid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.119","1.119","1.119","1.119","1.119"
0,0,"Female","65-69","Chronic lymphoid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.131","1.131","1.131","1.131","1.131"
0,0,"Female","65-69","Chronic lymphoid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.061","1.061","1.061","1.061","1.061"
0,0,"Female","65-69","Chronic lymphoid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.208","1.208","1.208","1.208","1.208"
0,0,"Male","65-69","Acute myeloid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.086","1.086","1.086","1.086","1.086"
0,0,"Male","65-69","Acute myeloid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.053","1.053","1.053","1.053","1.053"
0,0,"Male","65-69","Acute myeloid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.119","1.119","1.119","1.119","1.119"
0,0,"Female","65-69","Acute myeloid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.131","1.131","1.131","1.131","1.131"
0,0,"Female","65-69","Acute myeloid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.061","1.061","1.061","1.061","1.061"
0,0,"Female","65-69","Acute myeloid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.208","1.208","1.208","1.208","1.208"
0,0,"Male","65-69","Chronic myeloid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.086","1.086","1.086","1.086","1.086"
0,0,"Male","65-69","Chronic myeloid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.053","1.053","1.053","1.053","1.053"
0,0,"Male","65-69","Chronic myeloid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.119","1.119","1.119","1.119","1.119"
0,0,"Female","65-69","Chronic myeloid leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.131","1.131","1.131","1.131","1.131"
0,0,"Female","65-69","Chronic myeloid leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.061","1.061","1.061","1.061","1.061"
0,0,"Female","65-69","Chronic myeloid leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.208","1.208","1.208","1.208","1.208"
0,0,"Male","65-69","Other leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.086","1.086","1.086","1.086","1.086"
0,0,"Male","65-69","Other leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.053","1.053","1.053","1.053","1.053"
0,0,"Male","65-69","Other leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.119","1.119","1.119","1.119","1.119"
0,0,"Female","65-69","Other leukemia","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.131","1.131","1.131","1.131","1.131"
0,0,"Female","65-69","Other leukemia","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.061","1.061","1.061","1.061","1.061"
0,0,"Female","65-69","Other leukemia","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.208","1.208","1.208","1.208","1.208"
0,0,"Male","65-69","Ischemic heart disease","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","2.274","2.274","2.274","2.274","2.274"
0,0,"Male","65-69","Ischemic heart disease","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.259","1.259","1.259","1.259","1.259"
0,0,"Male","65-69","Ischemic heart disease","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","3.683","3.683","3.683","3.683","3.683"
0,0,"Female","65-69","Ischemic heart disease","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","2.274","2.274","2.274","2.274","2.274"
0,0,"Female","65-69","Ischemic heart disease","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.259","1.259","1.259","1.259","1.259"
0,0,"Female","65-69","Ischemic heart disease","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","3.683","3.683","3.683","3.683","3.683"
0,0,"Male","65-69","Ischemic stroke","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","2.472","2.472","2.472","2.472","2.472"
0,0,"Male","65-69","Ischemic stroke","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.4","1.4","1.4","1.4","1.4"
0,0,"Male","65-69","Ischemic stroke","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","3.975","3.975","3.975","3.975","3.975"
0,0,"Female","65-69","Ischemic stroke","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","2.472","2.472","2.472","2.472","2.472"
0,0,"Female","65-69","Ischemic stroke","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.4","1.4","1.4","1.4","1.4"
0,0,"Female","65-69","Ischemic stroke","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","3.975","3.975","3.975","3.975","3.975"
0,0,"Male","65-69","Intracerebral hemorrhage","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","3.066","3.066","3.066","3.066","3.066"
0,0,"Male","65-69","Intracerebral hemorrhage","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.751","1.751","1.751","1.751","1.751"
0,0,"Male","65-69","Intracerebral hemorrhage","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","5.334","5.334","5.334","5.334","5.334"
0,0,"Female","65-69","Intracerebral hemorrhage","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","3.066","3.066","3.066","3.066","3.066"
0,0,"Female","65-69","Intracerebral hemorrhage","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.751","1.751","1.751","1.751","1.751"
0,0,"Female","65-69","Intracerebral hemorrhage","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","5.334","5.334","5.334","5.334","5.334"
0,0,"Male","65-69","Subarachnoid hemorrhage","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","3.066","3.066","3.066","3.066","3.066"
0,0,"Male","65-69","Subarachnoid hemorrhage","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.751","1.751","1.751","1.751","1.751"
0,0,"Male","65-69","Subarachnoid hemorrhage","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","5.334","5.334","5.334","5.334","5.334"
0,0,"Female","65-69","Subarachnoid hemorrhage","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","3.066","3.066","3.066","3.066","3.066"
0,0,"Female","65-69","Subarachnoid hemorrhage","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.751","1.751","1.751","1.751","1.751"
0,0,"Female","65-69","Subarachnoid hemorrhage","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","5.334","5.334","5.334","5.334","5.334"
0,0,"Male","65-69","Hypertensive heart disease","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","3.122","3.122","3.122","3.122","3.122"
0,0,"Male","65-69","Hypertensive heart disease","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.588","1.588","1.588","1.588","1.588"
0,0,"Male","65-69","Hypertensive heart disease","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","5.498","5.498","5.498","5.498","5.498"
0,0,"Female","65-69","Hypertensive heart disease","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","3.122","3.122","3.122","3.122","3.122"
0,0,"Female","65-69","Hypertensive heart disease","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.588","1.588","1.588","1.588","1.588"
0,0,"Female","65-69","Hypertensive heart disease","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","5.498","5.498","5.498","5.498","5.498"
0,0,"Male","65-69","Atrial fibrillation and flutter","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.344","1.344","1.344","1.344","1.344"
0,0,"Male","65-69","Atrial fibrillation and flutter","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.231","1.231","1.231","1.231","1.231"
0,0,"Male","65-69","Atrial fibrillation and flutter","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.473","1.473","1.473","1.473","1.473"
0,0,"Female","65-69","Atrial fibrillation and flutter","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.346","1.346","1.346","1.346","1.346"
0,0,"Female","65-69","Atrial fibrillation and flutter","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.22","1.22","1.22","1.22","1.22"
0,0,"Female","65-69","Atrial fibrillation and flutter","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.475","1.475","1.475","1.475","1.475"
0,0,"Male","65-69","Asthma","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.409","1.409","1.409","1.409","1.409"
0,0,"Male","65-69","Asthma","High body-mass index in adults","Relative Risk 2.5",22.5,5,"kg/m2","1.29","1.29","1.29","1.29","1.29"
0,0,"Male","65-69","Asthma","High body-mass index in adults","Relative Risk 97.5",22.5,5,"kg/m2","1.545","1.545","1.545","1.545","1.545"
0,0,"Female","65-69","Asthma","High body-mass index in adults","Relative Risk",22.5,5,"kg/m2","1.402","1.402","1.402","1.402","1.402"
